timestamp,bid_uid,ask_uid,price,volume
2022-09-30 09:25:00.000,33740,193298,11.87,204
2022-09-30 09:25:00.000,41162,193298,11.87,400
2022-09-30 09:25:00.000,127334,193298,11.87,200
2022-09-30 09:25:00.000,184077,193298,11.87,96
2022-09-30 09:25:00.000,184077,54462,11.87,4
2022-09-30 09:25:00.000,190454,54462,11.87,3396
2022-09-30 09:25:00.000,190454,88970,11.87,2504
2022-09-30 09:25:00.000,200749,88970,11.87,100
2022-09-30 09:25:00.000,218673,88970,11.87,700
2022-09-30 09:25:00.000,219487,88970,11.87,96
2022-09-30 09:25:00.000,219487,249004,11.87,904
2022-09-30 09:25:00.000,221759,249004,11.87,100
2022-09-30 09:25:00.000,223644,249004,11.87,2000
2022-09-30 09:25:00.000,244631,249004,11.87,5000
2022-09-30 09:25:00.000,140569,249004,11.87,200
2022-09-30 09:25:00.000,182696,249004,11.87,1000
2022-09-30 09:25:00.000,186066,249004,11.87,600
2022-09-30 09:25:00.000,206404,249004,11.87,200
2022-09-30 09:25:00.000,220403,249004,11.87,20000
2022-09-30 09:25:00.000,224664,249004,11.87,2000
2022-09-30 09:25:00.000,228268,249004,11.87,1300
2022-09-30 09:25:00.000,228304,249004,11.87,2000
2022-09-30 09:25:00.000,230478,249004,11.87,200
2022-09-30 09:25:00.000,232964,249004,11.87,1000
2022-09-30 09:25:00.000,237759,249004,11.87,500
2022-09-30 09:25:00.000,246603,249004,11.87,10796
2022-09-30 09:25:00.000,246603,100326,11.87,3100
2022-09-30 09:25:00.000,246603,193132,11.87,2600
2022-09-30 09:25:00.000,246603,225971,11.87,3504
2022-09-30 09:25:00.000,93605,225971,11.87,6496
2022-09-30 09:25:00.000,93605,239591,11.87,1000
2022-09-30 09:25:00.000,93605,142281,11.87,300
2022-09-30 09:25:00.000,93605,151090,11.87,2204
2022-09-30 09:25:00.000,109265,151090,11.87,300
2022-09-30 09:25:00.000,172803,151090,11.87,1496
2022-09-30 09:25:00.000,172803,239361,11.87,504
2022-09-30 09:25:00.000,184967,239361,11.87,500
2022-09-30 09:25:00.000,199201,239361,11.87,500
2022-09-30 09:25:00.000,206345,239361,11.87,3000
2022-09-30 09:25:00.000,215034,239361,11.87,1000
2022-09-30 09:25:00.000,215187,239361,11.87,500
2022-09-30 09:25:00.000,215738,239361,11.87,300
2022-09-30 09:25:00.000,216543,239361,11.87,1196
2022-09-30 09:25:00.000,216543,130103,11.87,300
2022-09-30 09:25:00.000,216543,155601,11.87,1104
2022-09-30 09:25:00.000,216675,155601,11.87,600
2022-09-30 09:25:00.000,217186,155601,11.87,3000
2022-09-30 09:25:00.000,219334,155601,11.87,500
2022-09-30 09:25:00.000,219629,155601,11.87,200
2022-09-30 09:25:00.000,220222,155601,11.87,500
2022-09-30 09:25:00.000,221233,155601,11.87,3096
2022-09-30 09:25:00.000,221233,224874,11.87,400
2022-09-30 09:25:00.000,221233,113865,11.87,100
2022-09-30 09:25:00.000,221233,227981,11.87,5000
2022-09-30 09:25:00.000,221233,84024,11.87,200
2022-09-30 09:25:00.000,221233,113861,11.87,200
2022-09-30 09:25:00.000,221233,186977,11.87,1400
2022-09-30 09:25:00.000,221233,224770,11.87,4900
2022-09-30 09:25:00.000,221233,145327,11.87,3700
2022-09-30 09:25:00.000,221233,185234,11.87,1900
2022-09-30 09:25:00.000,221233,185915,11.87,100
2022-09-30 09:25:00.000,221233,209816,11.87,400
2022-09-30 09:25:00.000,221233,232864,11.87,300
2022-09-30 09:25:00.000,221233,164,11.87,100
2022-09-30 09:25:00.000,221233,18388,11.87,7100
2022-09-30 09:25:00.000,221233,21548,11.87,100
2022-09-30 09:25:00.000,221233,34194,11.87,1800
2022-09-30 09:25:00.000,221233,49316,11.87,400
2022-09-30 09:25:00.000,221233,60722,11.87,700
2022-09-30 09:25:00.000,221233,85023,11.87,700
2022-09-30 09:25:00.000,221233,98880,11.87,300
2022-09-30 09:25:00.000,221233,99143,11.87,1000
2022-09-30 09:25:00.000,221233,119160,11.87,400
2022-09-30 09:25:00.000,221233,119686,11.87,2000
2022-09-30 09:25:00.000,221233,221217,11.87,2500
2022-09-30 09:25:00.000,221233,222793,11.87,1204
2022-09-30 09:25:00.000,221773,222793,11.87,300
2022-09-30 09:25:00.000,221936,222793,11.87,300
2022-09-30 09:25:00.000,222102,222793,11.87,196
2022-09-30 09:25:00.000,222102,226392,11.87,704
2022-09-30 09:25:00.000,224725,226392,11.87,796
2022-09-30 09:25:00.000,224725,231288,11.87,204
2022-09-30 09:25:00.000,234360,231288,11.87,156
2022-09-30 09:25:00.000,234360,250934,11.87,344
2022-09-30 09:25:00.000,236097,250934,11.87,200
2022-09-30 09:25:00.000,236894,250934,11.87,300
2022-09-30 09:25:00.000,238181,250934,11.87,600
2022-09-30 09:25:00.000,241166,250934,11.87,1800
2022-09-30 09:25:00.000,242003,250934,11.87,100
2022-09-30 09:25:00.000,244789,250934,11.87,200
2022-09-30 09:25:00.000,10158,250934,11.87,400
2022-09-30 09:25:00.000,14342,250934,11.87,100
2022-09-30 09:25:00.000,21011,250934,11.87,300
2022-09-30 09:25:00.000,32265,250934,11.87,200
2022-09-30 09:25:00.000,35660,250934,11.87,100
2022-09-30 09:25:00.000,40631,250934,11.87,100
2022-09-30 09:25:00.000,48173,250934,11.87,3656
2022-09-30 09:25:00.000,48173,214542,11.87,300
2022-09-30 09:30:00.030,48173,290683,11.87,200
2022-09-30 09:30:00.030,291497,45765,11.88,400
2022-09-30 09:30:00.030,48173,294397,11.87,300
2022-09-30 09:30:00.040,295557,45765,11.88,200
2022-09-30 09:30:00.050,300589,45765,11.88,5800
2022-09-30 09:30:00.050,300589,164803,11.88,900
2022-09-30 09:30:00.050,300589,196511,11.88,4600
2022-09-30 09:30:00.050,48173,300616,11.87,1544
2022-09-30 09:30:00.050,48863,300616,11.87,900
2022-09-30 09:30:00.050,51211,300616,11.87,3000
2022-09-30 09:30:00.050,74284,300616,11.87,500
2022-09-30 09:30:00.050,78998,300616,11.87,200
2022-09-30 09:30:00.050,79840,300616,11.87,100
2022-09-30 09:30:00.050,80888,300616,11.87,600
2022-09-30 09:30:00.050,86709,300616,11.87,200
2022-09-30 09:30:00.050,89458,300616,11.87,100
2022-09-30 09:30:00.050,112149,300616,11.87,200
2022-09-30 09:30:00.050,121184,300616,11.87,100
2022-09-30 09:30:00.050,195763,300616,11.87,500
2022-09-30 09:30:00.050,198245,300616,11.87,600
2022-09-30 09:30:00.050,204734,300616,11.87,2056
2022-09-30 09:30:00.050,303290,196511,11.88,100
2022-09-30 09:30:00.070,306641,196511,11.88,300
2022-09-30 09:30:00.070,306641,221449,11.88,500
2022-09-30 09:30:00.070,307205,221449,11.88,500
2022-09-30 09:30:00.070,307205,222985,11.88,300
2022-09-30 09:30:00.080,309894,222985,11.88,700
2022-09-30 09:30:00.080,309894,226977,11.88,1300
2022-09-30 09:30:00.080,204734,311572,11.87,5000
2022-09-30 09:30:00.090,204734,312792,11.87,500
2022-09-30 09:30:00.090,204734,313608,11.87,500
2022-09-30 09:30:00.090,204734,313640,11.87,344
2022-09-30 09:30:00.090,208314,313640,11.87,100
2022-09-30 09:30:00.090,208524,313640,11.87,156
2022-09-30 09:30:00.090,208524,313740,11.87,500
2022-09-30 09:30:00.090,208524,314140,11.87,1344
2022-09-30 09:30:00.090,211549,314140,11.87,200
2022-09-30 09:30:00.090,211598,314140,11.87,300
2022-09-30 09:30:00.090,211738,314140,11.87,100
2022-09-30 09:30:00.090,294912,314140,11.87,600
2022-09-30 09:30:00.090,297289,314140,11.87,300
2022-09-30 09:30:00.090,310066,314140,11.87,1000
2022-09-30 09:30:00.090,8076,314140,11.86,300
2022-09-30 09:30:00.090,8632,314140,11.86,100
2022-09-30 09:30:00.090,10116,314140,11.86,100
2022-09-30 09:30:00.090,19598,314140,11.86,300
2022-09-30 09:30:00.090,39072,314140,11.86,100
2022-09-30 09:30:00.090,42963,314140,11.86,256
2022-09-30 09:30:00.100,42963,314914,11.86,44
2022-09-30 09:30:00.100,60569,314914,11.86,300
2022-09-30 09:30:00.100,61498,314914,11.86,100
2022-09-30 09:30:00.100,69760,314914,11.86,300
2022-09-30 09:30:00.100,72595,314914,11.86,256
2022-09-30 09:30:00.100,315607,226977,11.88,900
2022-09-30 09:30:00.100,315607,229086,11.88,100
2022-09-30 09:30:00.100,316776,229086,11.88,1900
2022-09-30 09:30:00.100,316776,231516,11.88,600
2022-09-30 09:30:00.100,72595,316783,11.86,744
2022-09-30 09:30:00.100,82671,316783,11.86,100
2022-09-30 09:30:00.100,87673,316783,11.86,1000
2022-09-30 09:30:00.100,89313,316783,11.86,100
2022-09-30 09:30:00.100,96992,316783,11.86,4200
2022-09-30 09:30:00.100,99582,316783,11.86,56
2022-09-30 09:30:00.100,316791,231516,11.88,200
2022-09-30 09:30:00.100,316791,232416,11.88,300
2022-09-30 09:30:00.120,321905,320242,11.87,200
2022-09-30 09:30:00.120,322296,320242,11.87,300
2022-09-30 09:30:00.120,322296,232416,11.88,200
2022-09-30 09:30:00.130,324433,324638,11.87,800
2022-09-30 09:30:00.130,99582,324638,11.86,244
2022-09-30 09:30:00.130,101312,324638,11.86,100
2022-09-30 09:30:00.130,106651,324638,11.86,100
2022-09-30 09:30:00.130,118786,324638,11.86,100
2022-09-30 09:30:00.130,119283,324638,11.86,100
2022-09-30 09:30:00.130,121170,324638,11.86,100
2022-09-30 09:30:00.130,144359,324638,11.86,3000
2022-09-30 09:30:00.130,181911,324638,11.86,456
2022-09-30 09:30:00.160,330214,232416,11.88,500
2022-09-30 09:30:00.160,330214,233684,11.88,400
2022-09-30 09:30:00.160,330425,233684,11.88,1100
2022-09-30 09:30:00.160,330425,238112,11.88,100
2022-09-30 09:30:00.160,330425,246305,11.88,800
2022-09-30 09:30:00.170,332857,246305,11.88,200
2022-09-30 09:30:00.170,332857,331439,11.88,400
2022-09-30 09:30:00.170,332857,157918,11.89,300
2022-09-30 09:30:00.180,335760,157918,11.89,500
2022-09-30 09:30:00.180,335760,180421,11.89,600
2022-09-30 09:30:00.180,335760,229947,11.89,900
2022-09-30 09:30:00.180,333139,335766,11.88,4800
2022-09-30 09:30:00.200,333139,340613,11.88,500
2022-09-30 09:30:00.200,333977,340613,11.88,6000
2022-09-30 09:30:00.220,344091,229947,11.89,200
2022-09-30 09:30:00.230,345037,229947,11.89,900
2022-09-30 09:30:00.230,345037,230063,11.89,200
2022-09-30 09:30:00.230,345037,232305,11.89,200
2022-09-30 09:30:00.230,345037,238757,11.89,2000
2022-09-30 09:30:00.230,345037,247127,11.89,100
2022-09-30 09:30:00.230,345037,293735,11.89,600
2022-09-30 09:30:00.240,333977,347271,11.88,4000
2022-09-30 09:30:00.240,334268,347271,11.88,5000
2022-09-30 09:30:00.240,336343,347271,11.88,500
2022-09-30 09:30:00.240,340122,347271,11.88,500
2022-09-30 09:30:00.240,340122,347340,11.88,500
2022-09-30 09:30:00.240,341256,347340,11.88,2000
2022-09-30 09:30:00.240,341548,347340,11.88,400
2022-09-30 09:30:00.240,341548,348048,11.88,100
2022-09-30 09:30:00.240,343439,348048,11.88,500
2022-09-30 09:30:00.240,344508,348048,11.88,1000
2022-09-30 09:30:00.250,349876,348048,11.88,300
2022-09-30 09:30:00.270,352273,348048,11.88,100
2022-09-30 09:30:00.290,352273,356139,11.88,200
2022-09-30 09:30:00.300,357352,293735,11.89,400
2022-09-30 09:30:00.300,357352,302478,11.89,1100
2022-09-30 09:30:00.310,359798,302478,11.89,500
2022-09-30 09:30:00.330,352273,361636,11.88,700
2022-09-30 09:30:00.330,352590,361636,11.88,100
2022-09-30 09:30:00.330,357591,361636,11.88,4000
2022-09-30 09:30:00.330,359930,361636,11.88,900
2022-09-30 09:30:00.330,340976,361636,11.87,800
2022-09-30 09:30:00.330,341204,361636,11.87,300
2022-09-30 09:30:00.330,350885,361636,11.87,3700
2022-09-30 09:30:00.330,362659,302478,11.89,400
2022-09-30 09:30:00.330,362659,320504,11.89,1600
2022-09-30 09:30:00.330,362659,327516,11.89,1400
2022-09-30 09:30:00.330,362659,347588,11.89,800
2022-09-30 09:30:00.390,362910,368844,11.88,600
2022-09-30 09:30:00.390,363572,368844,11.88,500
2022-09-30 09:30:00.390,369823,347588,11.89,300
2022-09-30 09:30:00.400,363572,370672,11.88,400
2022-09-30 09:30:00.400,367619,370672,11.88,100
2022-09-30 09:30:00.400,350885,370672,11.87,6000
2022-09-30 09:30:00.400,359626,370672,11.87,3400
2022-09-30 09:30:00.400,367431,370672,11.87,100
2022-09-30 09:30:00.430,367431,373699,11.87,200
2022-09-30 09:30:00.460,367431,376127,11.87,3700
2022-09-30 09:30:00.470,377776,376127,11.87,300
2022-09-30 09:30:00.480,378188,376127,11.87,14200
2022-09-30 09:30:00.520,382154,376127,11.87,1000
2022-09-30 09:30:00.540,383909,376127,11.87,800
2022-09-30 09:30:00.550,385420,376127,11.87,500
2022-09-30 09:30:00.560,385939,376127,11.87,2000
2022-09-30 09:30:00.560,386710,376127,11.87,4300
2022-09-30 09:30:00.560,387104,376127,11.87,200
2022-09-30 09:30:00.570,387601,376127,11.87,100
2022-09-30 09:30:00.590,390151,376127,11.87,300
2022-09-30 09:30:00.590,390222,376127,11.87,10000
2022-09-30 09:30:00.590,390743,376127,11.87,5000
2022-09-30 09:30:00.610,392095,376127,11.87,2100
2022-09-30 09:30:00.630,394450,376127,11.87,200
2022-09-30 09:30:00.630,394453,376127,11.87,100
2022-09-30 09:30:00.640,396089,376127,11.87,300
2022-09-30 09:30:00.650,397579,376127,11.87,200
2022-09-30 09:30:00.670,399046,376127,11.87,600
2022-09-30 09:30:00.680,399631,376127,11.87,1000
2022-09-30 09:30:00.690,400983,376127,11.87,9100
2022-09-30 09:30:00.700,401470,376127,11.87,100
2022-09-30 09:30:00.700,401761,376127,11.87,500
2022-09-30 09:30:00.700,402212,376127,11.87,500
2022-09-30 09:30:00.720,402935,376127,11.87,1000
2022-09-30 09:30:00.720,181911,403229,11.86,1300
2022-09-30 09:30:00.730,404152,376127,11.87,100
2022-09-30 09:30:00.740,404591,376127,11.87,1500
2022-09-30 09:30:00.750,405648,376127,11.87,1000
2022-09-30 09:30:00.750,405733,376127,11.87,100
2022-09-30 09:30:00.750,405850,376127,11.87,100
2022-09-30 09:30:00.800,409302,376127,11.87,100
2022-09-30 09:30:00.810,410251,376127,11.87,100
2022-09-30 09:30:00.820,410734,376127,11.87,5000
2022-09-30 09:30:00.820,411179,376127,11.87,1000
2022-09-30 09:30:00.830,181911,411802,11.86,244
2022-09-30 09:30:00.830,185624,411802,11.86,256
2022-09-30 09:30:00.840,412730,376127,11.87,500
2022-09-30 09:30:00.850,185624,412966,11.86,1044
2022-09-30 09:30:00.850,200118,412966,11.86,500
2022-09-30 09:30:00.850,200897,412966,11.86,56
2022-09-30 09:30:00.860,200897,413589,11.86,44
2022-09-30 09:30:00.860,202267,413589,11.86,456
2022-09-30 09:30:00.870,414693,376127,11.87,2900
2022-09-30 09:30:00.870,414693,404993,11.87,2700
2022-09-30 09:30:00.880,415720,404993,11.87,100
2022-09-30 09:30:00.940,418982,404993,11.87,500
2022-09-30 09:30:00.950,420006,404993,11.87,5100
2022-09-30 09:30:00.950,420006,405308,11.87,900
2022-09-30 09:30:00.960,420664,405308,11.87,300
2022-09-30 09:30:00.960,420664,420240,11.87,200
2022-09-30 09:30:00.960,420664,416891,11.88,1800
2022-09-30 09:30:01.010,424703,416891,11.88,100
2022-09-30 09:30:01.020,425699,416891,11.88,500
2022-09-30 09:30:01.030,422702,425969,11.87,400
2022-09-30 09:30:01.040,427091,416891,11.88,1800
2022-09-30 09:30:01.060,429233,347588,11.89,900
2022-09-30 09:30:01.060,429233,357286,11.89,1000
2022-09-30 09:30:01.060,429233,388755,11.89,100
2022-09-30 09:30:01.060,427091,429503,11.88,300
2022-09-30 09:30:01.060,427091,429510,11.88,2700
2022-09-30 09:30:01.060,427091,429512,11.88,200
2022-09-30 09:30:01.060,427125,429512,11.88,200
2022-09-30 09:30:01.060,427125,429528,11.88,700
2022-09-30 09:30:01.060,427738,429528,11.88,200
2022-09-30 09:30:01.060,422702,429528,11.87,1900
2022-09-30 09:30:01.060,422702,429532,11.87,300
2022-09-30 09:30:01.060,422702,429534,11.87,900
2022-09-30 09:30:01.060,422702,429536,11.87,200
2022-09-30 09:30:01.060,422702,429541,11.87,2000
2022-09-30 09:30:01.060,422702,429543,11.87,1300
2022-09-30 09:30:01.060,422921,429543,11.87,300
2022-09-30 09:30:01.060,423738,429543,11.87,700
2022-09-30 09:30:01.060,423738,429548,11.87,400
2022-09-30 09:30:01.060,423738,429551,11.87,1900
2022-09-30 09:30:01.060,423962,429551,11.87,900
2022-09-30 09:30:01.060,423962,429565,11.87,100
2022-09-30 09:30:01.060,424962,429565,11.87,500
2022-09-30 09:30:01.070,424962,430037,11.87,600
2022-09-30 09:30:01.070,424962,430040,11.87,600
2022-09-30 09:30:01.070,424962,430062,11.87,600
2022-09-30 09:30:01.070,424962,430064,11.87,1000
2022-09-30 09:30:01.070,424962,430066,11.87,100
2022-09-30 09:30:01.070,427937,430066,11.87,200
2022-09-30 09:30:01.070,427937,430087,11.87,200
2022-09-30 09:30:01.070,427937,430097,11.87,500
2022-09-30 09:30:01.070,427937,430293,11.87,100
2022-09-30 09:30:01.070,202267,430293,11.86,200
2022-09-30 09:30:01.070,202267,430526,11.86,300
2022-09-30 09:30:01.070,202267,430530,11.86,300
2022-09-30 09:30:01.070,202267,430552,11.86,500
2022-09-30 09:30:01.070,202267,430554,11.86,200
2022-09-30 09:30:01.070,202267,430556,11.86,44
2022-09-30 09:30:01.070,204208,430556,11.86,100
2022-09-30 09:30:01.070,206521,430556,11.86,256
2022-09-30 09:30:01.070,206521,430560,11.86,444
2022-09-30 09:30:01.070,210392,430560,11.86,1656
2022-09-30 09:30:01.070,210392,430563,11.86,400
2022-09-30 09:30:01.070,210392,430566,11.86,1200
2022-09-30 09:30:01.070,210392,430575,11.86,44
2022-09-30 09:30:01.070,216361,430575,11.86,256
2022-09-30 09:30:01.080,216361,430815,11.86,2000
2022-09-30 09:30:01.080,216361,430818,11.86,1000
2022-09-30 09:30:01.080,216361,430839,11.86,1600
2022-09-30 09:30:01.080,216361,430870,11.86,144
2022-09-30 09:30:01.080,219305,430870,11.86,200
2022-09-30 09:30:01.080,219700,430870,11.86,356
2022-09-30 09:30:01.080,219700,430874,11.86,400
2022-09-30 09:30:01.080,219700,430900,11.86,300
2022-09-30 09:30:01.080,219700,431012,11.86,300
2022-09-30 09:30:01.080,219700,431169,11.86,500
2022-09-30 09:30:01.080,219700,431189,11.86,244
2022-09-30 09:30:01.080,221047,431189,11.86,856
2022-09-30 09:30:01.080,221047,431218,11.86,1800
2022-09-30 09:30:01.120,432266,434149,11.87,100
2022-09-30 09:30:01.120,432955,434149,11.87,2000
2022-09-30 09:30:01.120,221047,434149,11.86,344
2022-09-30 09:30:01.120,238472,434149,11.86,1000
2022-09-30 09:30:01.120,289778,434149,11.86,26456
2022-09-30 09:30:01.180,439082,434158,11.88,800
2022-09-30 09:30:01.200,440961,434158,11.88,100
2022-09-30 09:30:01.210,440793,441835,11.87,100
2022-09-30 09:30:01.220,442950,434158,11.88,200
2022-09-30 09:30:01.250,444609,434158,11.88,1000
2022-09-30 09:30:01.260,445170,434158,11.88,1300
2022-09-30 09:30:01.260,445179,434158,11.88,1000
2022-09-30 09:30:01.270,445562,434158,11.88,300
2022-09-30 09:30:01.350,445562,450868,11.88,1000
2022-09-30 09:30:01.350,445562,450896,11.88,700
2022-09-30 09:30:01.350,448724,450896,11.88,300
2022-09-30 09:30:01.370,452464,388755,11.89,2700
2022-09-30 09:30:01.370,452464,389654,11.89,3300
2022-09-30 09:30:01.370,452464,407625,11.89,500
2022-09-30 09:30:01.370,452464,426285,11.89,1000
2022-09-30 09:30:01.370,452464,428019,11.89,7500
2022-09-30 09:30:01.400,448724,453612,11.88,200
2022-09-30 09:30:01.400,450570,453612,11.88,1800
2022-09-30 09:30:01.410,454350,428019,11.89,900
2022-09-30 09:30:01.530,460445,428019,11.89,3500
2022-09-30 09:30:01.550,450570,461522,11.88,1800
2022-09-30 09:30:01.550,452821,461522,11.88,1200
2022-09-30 09:30:01.590,452821,464809,11.88,500
2022-09-30 09:30:01.590,464898,428019,11.89,9600
2022-09-30 09:30:01.740,452821,472718,11.88,300
2022-09-30 09:30:01.740,472788,428019,11.89,3500
2022-09-30 09:30:01.740,472788,429527,11.89,500
2022-09-30 09:30:01.740,472788,431976,11.89,1000
2022-09-30 09:30:01.740,472788,435046,11.89,1000
