timestamp,open,high,low,close,volume,amount,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5
2022-09-30 10:12:12,11.87,11.88,11.87,11.87,10800,12826500.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,33000,328400,304900,85200,100400,110000,80100,184200,98000,149100
2022-09-30 10:12:15,11.88,11.88,11.87,11.87,9900,11758700.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,30500,328300,304900,85300,100700,106700,78900,184200,98000,149100
2022-09-30 10:12:18,11.88,11.88,11.87,11.87,5300,6292200.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,27100,327600,304900,85300,100700,107100,78900,184200,98000,149100
2022-09-30 10:12:21,11.88,11.88,11.87,11.88,5200,6173000.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,22500,330700,305000,85300,100700,108800,64000,184200,98000,149100
2022-09-30 10:12:24,11.88,11.88,11.87,11.87,3900,4629700.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,24300,330700,304800,86300,100900,107400,63900,184200,98000,149100
2022-09-30 10:12:27,11.87,11.87,11.87,11.87,3500,4154500.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,22500,328700,304500,86300,100900,112000,63900,184200,98700,149100
2022-09-30 10:12:30,11.87,11.87,11.87,11.87,23800,28250600.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,333000,304500,86300,100900,121400,1100,116500,64200,184200,98700
2022-09-30 10:12:33,11.86,11.88,11.86,11.87,49400,58672800.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,12100,328500,304500,86900,100900,82600,64200,185200,98700,149100
2022-09-30 10:12:36,11.87,11.88,11.87,11.88,1400,1662700.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,13400,336900,304500,86900,100900,81700,64200,185200,98700,149100
2022-09-30 10:12:39,11.87,11.88,11.87,11.88,14000,16623700.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,9700,336900,304500,86900,100900,71500,64200,185200,98700,149100
2022-09-30 10:12:42,11.87,11.88,11.86,11.88,18600,22082000.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,75400,337600,304500,86900,100900,68600,64200,185200,98700,149100
2022-09-30 10:12:45,11.87,11.88,11.87,11.87,11100,13185200.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,76000,337600,304500,86900,100900,61000,64200,185200,98700,148900
2022-09-30 10:12:48,,,,11.87,0,0.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,81900,341900,304500,86900,100900,61000,65200,190300,98700,148900
2022-09-30 10:12:51,11.88,11.88,11.87,11.87,53800,63913600.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,107200,341900,304500,86900,100900,32100,64400,190300,98700,148900
2022-09-30 10:12:54,11.88,11.88,11.87,11.87,3500,4154800.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,105100,341900,304500,86900,100900,62000,64400,192900,98700,146900
2022-09-30 10:12:57,11.87,11.87,11.87,11.87,1900,2255300.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,102600,341900,304500,86900,100900,74800,64400,192900,100600,146900
2022-09-30 10:13:00,11.87,11.88,11.87,11.87,6400,7601800.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,110300,341900,304500,86900,100900,69900,64400,192900,98100,146900
2022-09-30 10:13:03,11.87,11.88,11.87,11.88,2600,3087100.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,113800,338500,304500,86900,100900,70100,64400,192900,98100,146900
2022-09-30 10:13:06,11.87,11.88,11.87,11.87,2800,3324700.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,118300,341000,304500,86900,100900,69100,65500,193100,98800,146900
2022-09-30 10:13:09,11.87,11.88,11.87,11.87,6900,8191900.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,115300,341000,304500,87300,100900,67500,65500,195100,98800,146900
2022-09-30 10:13:12,11.87,11.88,11.87,11.87,34100,40477200.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,55300,343100,304700,87300,100900,72900,65500,195100,98800,146900
2022-09-30 10:13:15,11.87,11.87,11.87,11.87,1000,1187000.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,54400,343100,304700,87300,100900,85100,64800,194100,98800,146900
2022-09-30 10:13:18,11.87,11.88,11.87,11.87,14400,17092900.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,40700,343100,305300,87200,100900,85000,64400,194100,98800,146900
2022-09-30 10:13:21,11.88,11.88,11.88,11.88,200,237600.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,43000,343100,305300,87200,100900,84800,64400,194100,98800,146900
2022-09-30 10:13:24,11.88,11.88,11.87,11.87,3200,3798600.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,40900,346100,305300,87200,100900,85900,63600,194100,98800,146900
2022-09-30 10:13:27,11.87,11.88,11.87,11.88,2300,2730200.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,38800,346100,305300,87200,100900,86800,63600,194100,98800,146900
2022-09-30 10:13:30,,,,11.88,0,0.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,41000,346100,305300,87200,100900,86800,66600,189100,98800,146900
2022-09-30 10:13:33,11.87,11.88,11.87,11.88,1100,1306100.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,40300,346200,303300,87200,100900,88600,66600,189100,98800,146900
2022-09-30 10:13:36,11.88,11.88,11.87,11.88,4100,4869300.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,43800,358100,303300,87200,100900,86200,66600,189100,98800,108100
2022-09-30 10:13:39,11.87,11.87,11.87,11.87,22400,26588800.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,21100,358500,303200,87200,100900,86200,66600,189100,98800,108100
2022-09-30 10:13:42,11.88,11.88,11.87,11.87,1500,1781800.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,20900,358500,303800,87200,100900,86100,66600,189100,98800,108100
2022-09-30 10:13:45,11.87,11.87,11.87,11.87,600,712200.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,20300,358500,303800,87200,100900,86100,66600,189100,98800,108300
2022-09-30 10:13:48,11.87,11.87,11.87,11.87,1500,1780500.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,21200,358500,303800,87200,100900,89100,68100,189100,98800,108300
2022-09-30 10:13:51,11.87,11.87,11.87,11.87,8500,10089500.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,12700,358900,303800,102800,100900,89100,68100,189100,98800,108300
2022-09-30 10:13:54,11.87,11.87,11.87,11.87,11000,13057000.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,2100,358900,303800,102800,100900,89400,68600,189100,98800,108300
2022-09-30 10:13:57,11.87,11.87,11.86,11.87,5400,6408500.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,6700,363300,303800,102800,100900,86500,68600,189100,98800,108300
2022-09-30 10:14:00,11.87,11.87,11.87,11.87,1000,1187000.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,5900,363200,303800,102800,100900,87500,68600,189100,98800,108300
2022-09-30 10:14:03,11.87,11.88,11.87,11.88,11500,13651600.0,11.86,11.85,11.84,11.83,11.82,11.88,11.89,11.9,11.91,11.92,376300,303800,102800,100900,122200,87700,68600,189100,98800,108300
2022-09-30 10:14:06,11.87,11.88,11.87,11.87,5400,6410700.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,10000,366200,313900,102800,100900,91100,68600,189000,38800,108300
2022-09-30 10:14:09,11.87,11.88,11.87,11.87,3400,4036300.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,8000,362200,313900,102800,100900,90600,68600,189000,38800,108300
2022-09-30 10:14:12,11.88,11.88,11.87,11.88,1800,2137400.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,3600,362200,313900,102800,100900,90300,68600,189000,38800,108300
2022-09-30 10:14:15,11.87,11.88,11.87,11.87,2500,2968500.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,2300,363200,314000,102800,100600,93300,68600,189000,38800,108300
2022-09-30 10:14:18,11.88,11.88,11.87,11.87,10600,12592700.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,4100,362400,314000,102800,100600,87600,68600,189000,38800,108300
2022-09-30 10:14:21,11.87,11.87,11.87,11.87,10300,12226100.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,2600,362400,314000,102800,100800,88700,68600,188700,87400,108300
2022-09-30 10:14:24,11.87,11.88,11.87,11.88,1100,1305800.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,800,362400,314000,102800,100800,90300,68600,188700,87400,108300
2022-09-30 10:14:27,11.87,11.87,11.86,11.87,4400,5222600.0,11.87,11.86,11.85,11.84,11.83,11.88,11.89,11.9,11.91,11.92,200,363400,314000,102800,100800,123400,68600,188700,87400,108300
2022-09-30 10:14:30,11.87,11.87,11.86,11.86,2000,2372500.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,368000,314500,102800,100800,127700,1600,125800,70400,188700,87400
2022-09-30 10:14:33,11.87,11.87,11.86,11.86,3200,3798100.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,367700,314500,102800,100800,127700,5300,123100,70400,183700,87400
2022-09-30 10:14:36,11.87,11.87,11.86,11.86,1100,1305200.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,369200,314000,102800,100800,127700,19300,117100,70400,183700,87400
2022-09-30 10:14:39,11.87,11.87,11.86,11.86,2400,2848700.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,363200,313500,102800,100800,129700,30300,85700,70400,185400,87400
2022-09-30 10:14:42,11.86,11.86,11.86,11.86,1700,2016200.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,362500,313500,102800,100800,129700,46600,85300,70400,150400,87400
2022-09-30 10:14:45,11.86,11.86,11.86,11.86,1200,1423200.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,362700,314400,102800,100800,129700,56200,85300,70400,150400,87400
2022-09-30 10:14:48,11.86,11.86,11.86,11.86,101300,120141800.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,261700,305000,102800,100800,129700,77000,85200,70400,150400,87400
2022-09-30 10:14:51,11.86,11.86,11.86,11.86,6400,7590400.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,260900,305800,102800,100300,129700,77100,85200,76600,150400,87400
2022-09-30 10:14:54,11.86,11.87,11.86,11.87,2600,3085000.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,260900,305800,102800,101300,129700,75800,85200,76600,150400,87400
2022-09-30 10:14:57,11.87,11.87,11.87,11.87,1200,1424400.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,261900,305800,102800,101600,130700,110100,89600,76600,150400,87400
2022-09-30 10:15:00,11.86,11.86,11.86,11.86,3100,3676600.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,258600,305800,102800,101600,130700,113500,89100,76600,150400,87400
2022-09-30 10:15:03,11.87,11.87,11.86,11.86,1800,2136300.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,258400,305800,102800,101600,130700,120400,89400,76600,150400,87400
2022-09-30 10:15:06,11.87,11.87,11.87,11.87,300,356100.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,262900,304800,102800,101600,130700,120100,89400,76600,148400,87400
2022-09-30 10:15:09,11.87,11.87,11.86,11.86,11600,13758100.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,250800,304800,102800,101600,130700,124100,101000,76600,148400,87400
2022-09-30 10:15:12,11.86,11.86,11.86,11.86,300,355800.0,11.86,11.85,11.84,11.83,11.82,11.87,11.88,11.89,11.9,11.91,250600,307100,102800,101600,130700,219300,101200,76600,148400,87400
2022-09-30 10:15:15,11.86,11.86,11.86,11.86,251100,297804600.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,307100,102800,101600,130700,215500,93100,220900,101200,76600,148400
2022-09-30 10:15:18,11.85,11.86,11.85,11.86,24700,29293800.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,314600,102800,101600,130700,215500,110400,206200,100100,76600,148400
2022-09-30 10:15:21,11.86,11.86,11.85,11.86,1200,1423100.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,317500,102800,101600,130200,216000,103200,204100,100100,76600,148400
2022-09-30 10:15:24,11.85,11.86,11.85,11.86,2900,3438500.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,315600,102800,101600,130700,216000,104000,205900,100100,76600,148500
2022-09-30 10:15:27,11.86,11.86,11.86,11.86,10000,11860000.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,315300,102800,101600,130700,216000,121600,188700,100100,76600,148500
2022-09-30 10:15:30,11.86,11.86,11.85,11.85,1500,1778500.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,314800,102800,102600,129700,216000,125600,180200,100100,76600,148500
2022-09-30 10:15:33,11.85,11.86,11.85,11.86,1800,2133500.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,313500,102800,102600,129700,217000,129300,180000,100100,76600,148500
2022-09-30 10:15:36,11.85,11.85,11.85,11.85,6000,7110000.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,308500,102800,102600,133300,217000,133300,180000,100100,76600,148500
2022-09-30 10:15:39,11.86,11.86,11.85,11.85,2900,3437000.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,300200,102800,102200,131300,217000,134600,182800,262800,76600,148800
2022-09-30 10:15:42,11.86,11.86,11.85,11.85,900,1066800.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,299700,102800,102200,131300,217000,131600,87600,261800,76600,148800
2022-09-30 10:15:45,,,,11.85,0,0.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,301500,102800,101200,140500,218000,132600,78400,255900,76600,148800
2022-09-30 10:15:48,11.85,11.85,11.85,11.85,97700,115774500.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,203800,102800,101200,140500,218000,134600,137900,255900,76600,149800
2022-09-30 10:15:51,11.85,11.85,11.85,11.85,4000,4740000.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,200200,101800,101200,142500,219000,148900,137900,255900,76600,149800
2022-09-30 10:15:54,11.85,11.85,11.85,11.85,4000,4740000.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,196200,101800,101200,142800,215200,149200,136900,255900,76600,149800
2022-09-30 10:15:57,11.85,11.85,11.85,11.85,1100,1303500.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,195100,101800,101200,143600,215200,155200,141800,255900,76600,149800
2022-09-30 10:16:00,11.85,11.85,11.85,11.85,14100,16708500.0,11.85,11.84,11.83,11.82,11.81,11.86,11.87,11.88,11.89,11.9,182900,101800,101200,143600,215200,151200,141900,255900,76600,149800
